numXbins 5
numYbins 5
xbin  ybin  z
0  0  1.30410312795650479e-05
0  1  -3.18106840543006994e-07
0  2  4.73013107849696790e-06
0  3  -2.95103785488548537e-06
0  4  -3.95185192297057569e-05
1  0  -3.18106840543007947e-07
1  1  7.75950611810814437e-09
1  2  -1.15380986401955774e-07
1  3  7.19839795040864009e-08
1  4  9.63966041151839927e-07
2  0  4.73013107849696790e-06
2  1  -1.15380986401955867e-07
2  2  1.71567259828773059e-06
2  3  -1.07037515453919198e-06
2  4  -1.43338185437467755e-05
3  0  -2.95103785488548495e-06
3  1  7.19839795040894847e-08
3  2  -1.07037515453919135e-06
3  3  6.67786483620609791e-07
3  4  8.94259385748297119e-06
4  0  -3.95185192297057501e-05
4  1  9.63966041151848610e-07
4  2  -1.43338185437467806e-05
4  3  8.94259385748297458e-06
4  4  1.19753823806541081e-04
