numXbins 5
numYbins 5
xbin  ybin  z
0  0  1.45651502378851578e-04
0  1  1.32007921518649916e-05
0  2  2.56925334421955701e-04
0  3  1.69676883114009173e-04
0  4  8.57098655628063815e-05
1  0  1.32007921518649849e-05
1  1  8.64428664936723289e-05
1  2  -5.28327216532942630e-05
1  3  -5.54140524218336061e-05
1  4  -3.36275023064690377e-05
2  0  2.56925334421955755e-04
2  1  -5.28327216532942495e-05
2  2  6.67241854903002289e-04
2  3  4.09757754693712702e-04
2  4  2.67569999508515612e-04
3  0  1.69676883114009173e-04
3  1  -5.54140524218336061e-05
3  2  4.09757754693712702e-04
3  3  4.35018397674964696e-04
3  4  4.52479127350044019e-04
4  0  8.57098655628063815e-05
4  1  -3.36275023064690513e-05
4  2  2.67569999508515612e-04
4  3  4.52479127350043965e-04
4  4  7.09926524067882019e-04
