numXbins 5
numYbins 5
xbin  ybin  z
0  0  4.00985314732296129e-07
0  1  2.79486315406214446e-07
0  2  4.36185199117430204e-07
0  3  6.24099339587712561e-07
0  4  9.09372316074273864e-07
1  0  2.79486315406214393e-07
1  1  2.00991467586339688e-07
1  2  2.97639974586082235e-07
1  3  4.22376003284831935e-07
1  4  6.14161540661372447e-07
2  0  4.36185199117430204e-07
2  1  2.97639974586082288e-07
2  2  4.81052356183971539e-07
2  3  6.91894516167819151e-07
2  4  1.00947645284382836e-06
3  0  6.24099339587712561e-07
3  1  4.22376003284831882e-07
3  2  6.91894516167819151e-07
3  3  9.97089484128440818e-07
3  4  1.45546563812794766e-06
4  0  9.09372316074273864e-07
4  1  6.14161540661372447e-07
4  2  1.00947645284382815e-06
4  3  1.45546563812794766e-06
4  4  2.12482191093098835e-06
