numXbins 5
numYbins 5
xbin  ybin  z
0  0  2.47507679344657040e-05
0  1  2.21962059090467362e-05
0  2  1.75706632783582993e-05
0  3  1.53049394589328454e-05
0  4  -9.67721586068648188e-06
1  0  2.21962059090467396e-05
1  1  1.99053038702185452e-05
1  2  1.57571700852919726e-05
1  3  1.37252948496565970e-05
1  4  -8.67841662282252844e-06
2  0  1.75706632783582892e-05
2  1  1.57571700852919793e-05
2  2  1.24734799687383199e-05
2  3  1.08650341048245673e-05
2  4  -6.86989194882049634e-06
3  0  1.53049394589328420e-05
3  1  1.37252948496565970e-05
3  2  1.08650341048245724e-05
3  3  9.46399612576934792e-06
3  4  -5.98402454707628125e-06
4  0  -9.67721586068648188e-06
4  1  -8.67841662282252844e-06
4  2  -6.86989194882049041e-06
4  3  -5.98402454707627956e-06
4  4  3.78366065498579736e-06
