numXbins 5
numYbins 5
xbin  ybin  z
0  0  9.40242376148307628e-03
0  1  4.15342603324359450e-03
0  2  4.24574645928278444e-03
0  3  4.50365164849168831e-03
0  4  4.91684722325293460e-03
1  0  4.15342603324359450e-03
1  1  2.20191002956117909e-03
1  2  2.23643773161320662e-03
1  3  2.04229729393325685e-03
1  4  2.47172749196203530e-03
2  0  4.24574645928278357e-03
2  1  2.23643773161320749e-03
2  2  2.37494632132034204e-03
2  3  2.18082206149306347e-03
2  4  2.58646021747664700e-03
3  0  4.50365164849168918e-03
3  1  2.04229729393325728e-03
3  2  2.18082206149306347e-03
3  3  2.65995409885448359e-03
3  4  2.68879900479415419e-03
4  0  4.91684722325293547e-03
4  1  2.47172749196203443e-03
4  2  2.58646021747664613e-03
4  3  2.68879900479415375e-03
4  4  3.05186823069588655e-03
