numXbins 5
numYbins 5
xbin  ybin  z
0  0  8.79980753201483728e-05
0  1  1.85244310952786737e-05
0  2  4.01071556843327697e-06
0  3  1.36931358198989398e-05
0  4  1.89717060883051835e-05
1  0  1.85244310952786771e-05
1  1  3.89956878210445732e-06
1  2  8.44293740742674848e-07
1  3  2.88253521513023035e-06
1  4  3.99372441856374430e-06
2  0  4.01071556843327781e-06
2  1  8.44293740742675060e-07
2  2  1.82797627247536422e-07
2  3  6.24096297717158230e-07
2  4  8.64679331806751282e-07
3  0  1.36931358198989229e-05
3  1  2.88253521513022780e-06
3  2  6.24096297717155583e-07
3  3  2.13075079085585564e-06
3  4  2.95213443313669285e-06
4  0  1.89717060883051699e-05
4  1  3.99372441856374261e-06
4  2  8.64679331806749906e-07
4  3  2.95213443313669454e-06
4  4  4.09015345610207675e-06
