numXbins 5
numYbins 5
xbin  ybin  z
0  0  8.22169420102867107e-05
0  1  1.12415216873242347e-04
0  2  1.19210054253942029e-04
0  3  1.59479685029926327e-05
0  4  7.31608420138254556e-05
1  0  1.12415216873242333e-04
1  1  1.53705315177946750e-04
1  2  1.62995895672587456e-04
1  3  2.18056557944863441e-05
1  4  1.00032812222378568e-04
2  0  1.19210054253942070e-04
2  1  1.62995895672587456e-04
2  2  1.72848037007381638e-04
2  3  2.31236791833494051e-05
2  4  1.06079206213252188e-04
3  0  1.59479685029926056e-05
3  1  2.18056557944863441e-05
3  2  2.31236791833493780e-05
3  3  3.09349500423674506e-06
3  4  1.41913184261089027e-05
4  0  7.31608420138254149e-05
4  1  1.00032812222378514e-04
4  2  1.06079206213252202e-04
4  3  1.41913184261088959e-05
4  4  6.51022608394049809e-05
