numXbins 5
numYbins 5
xbin  ybin  z
0  0  4.60122647120854111e+00
0  1  -3.87208030524827951e+00
0  2  6.46861880505945397e-01
0  3  4.41538150480262281e+00
0  4  -3.64148440000279727e+00
1  0  8.56727530569847961e-01
1  1  8.92568917808431506e-01
1  2  1.36715508480166248e+00
1  3  1.14630146992765258e+00
1  4  -1.54491400909927101e+00
2  0  7.56709196986592891e-01
2  1  -1.32287322391699602e-01
2  2  2.61528280368804733e+00
2  3  1.78001823815084848e+00
2  4  -1.66390960047734948e+00
3  0  1.24609471317307641e+00
3  1  -2.15980013315961106e+00
3  2  1.35655101796013144e-01
3  3  6.88802729247545908e+00
3  4  -2.14807824319355944e+00
4  0  1.02716207170846707e+00
4  1  -9.16581754012530281e-01
4  2  1.18895855497047132e+00
4  3  3.72248111785615965e+00
4  4  -6.01807888215751596e-01
