numXbins 5
numYbins 5
xbin  ybin  z
0  0  3.58485251235204252e-05
0  1  3.24393590207568822e-05
0  2  7.46162150645196651e-05
0  3  8.86285029477421483e-05
0  4  6.42910060852215583e-05
1  0  3.24393590207568754e-05
1  1  3.71420344870656465e-05
1  2  8.62658137710961917e-05
1  3  9.59549232927758215e-05
1  4  6.64834015012407222e-05
2  0  7.46162150645196786e-05
2  1  8.62658137710961646e-05
2  2  2.17487359945609031e-04
2  3  2.84139046691943807e-04
2  4  1.59240817608480593e-04
3  0  8.86285029477421076e-05
3  1  9.59549232927758080e-05
3  2  2.84139046691943699e-04
3  3  4.74682931868785133e-04
3  4  1.96082311518973497e-04
4  0  6.42910060852215718e-05
4  1  6.64834015012407222e-05
4  2  1.59240817608480648e-04
4  3  1.96082311518973551e-04
4  4  1.31451779652087179e-04
