numXbins 5
numYbins 5
xbin  ybin  z
0  0  5.96706004098048373e-06
0  1  8.59748685401623954e-06
0  2  1.93130112701258776e-05
0  3  1.75601950729692369e-05
0  4  8.77712082038211004e-06
1  0  8.59748685401623954e-06
1  1  1.27353712849244065e-05
1  2  2.86198272081174492e-05
1  3  2.57790186621665912e-05
1  4  1.25171294919757637e-05
2  0  1.93130112701258674e-05
2  1  2.86198272081174492e-05
2  2  6.43168800740488868e-05
2  3  5.79248496523469090e-05
2  4  2.81135940794653869e-05
3  0  1.75601950729692369e-05
3  1  2.57790186621665946e-05
3  2  5.79248496523469293e-05
3  3  5.23334751188229147e-05
3  4  2.56523877033207631e-05
4  0  8.77712082038210835e-06
4  1  1.25171294919757620e-05
4  2  2.81135940794653903e-05
4  3  2.56523877033207665e-05
4  4  1.29584731628174007e-05
