numXbins 5
numYbins 5
xbin  ybin  z
0  0  1.80738648004420525e-04
0  1  7.90399998186288758e-06
0  2  -1.33948030856313200e-05
0  3  7.28702329148603166e-05
0  4  1.48332938933973474e-04
1  0  7.90399998186288758e-06
1  1  3.21636180042059530e-05
1  2  5.32773359699185777e-05
1  3  -1.49502353929235836e-05
1  4  1.84358253110853578e-05
2  0  -1.33948030856313167e-05
2  1  5.32773359699185777e-05
2  2  1.36003134342329191e-04
2  3  1.16010450175857958e-04
2  4  -9.59436119809692604e-06
3  0  7.28702329148603166e-05
3  1  -1.49502353929235802e-05
3  2  1.16010450175857985e-04
3  3  5.72147344649085918e-04
3  4  -4.32040878601829640e-06
4  0  1.48332938933973474e-04
4  1  1.84358253110853578e-05
4  2  -9.59436119809693451e-06
4  3  -4.32040878601829640e-06
4  4  1.66697253154717451e-04
