numXbins 5
numYbins 5
xbin  ybin  z
0  0  2.23618126167345986e-05
0  1  1.05329125418623626e-06
0  2  -1.63373421082657110e-06
0  3  8.68027279779438565e-06
0  4  1.87618381985726387e-05
1  0  1.05329125418623626e-06
1  1  3.69566146911870905e-06
1  2  6.31292067963753406e-06
1  3  -1.05721984008974779e-06
1  4  1.89320960645919313e-06
2  0  -1.63373421082657110e-06
2  1  6.31292067963753406e-06
2  2  1.78260469687301291e-05
2  3  1.96307627101293849e-05
2  4  -2.03825593203047355e-06
3  0  8.68027279779438565e-06
3  1  -1.05721984008974821e-06
3  2  1.96307627101293849e-05
3  3  8.46699557182798644e-05
3  4  -5.17305588356326380e-07
4  0  1.87618381985726387e-05
4  1  1.89320960645919334e-06
4  2  -2.03825593203047355e-06
4  3  -5.17305588356327333e-07
4  4  2.19556279838236632e-05
