numXbins 5
numYbins 5
xbin  ybin  z
0  0  7.86675161135523028e-04
0  1  7.20938682666708497e-04
0  2  1.70623703446214797e-03
0  3  2.11160152317697468e-03
0  4  1.24174659438316222e-03
1  0  7.20938682666708713e-04
1  1  6.66908684801531255e-04
1  2  1.57936091734956104e-03
1  3  1.95029178051987599e-03
1  4  1.14311215745517255e-03
2  0  1.70623703446214797e-03
2  1  1.57936091734956082e-03
2  2  3.74393469231455766e-03
2  3  4.63062343060960131e-03
2  4  2.70632282084080217e-03
3  0  2.11160152317697468e-03
3  1  1.95029178051987621e-03
3  2  4.63062343060960131e-03
3  3  5.74859999642662010e-03
3  4  3.34626019263557090e-03
4  0  1.24174659438316200e-03
4  1  1.14311215745517255e-03
4  2  2.70632282084080173e-03
4  3  3.34626019263556959e-03
4  4  1.96592436815690077e-03
