numXbins 5
numYbins 5
xbin  ybin  z
0  0  7.83437095117430426e-04
0  1  7.17306141057060800e-04
0  2  1.69625348483614454e-03
0  3  2.09703360811361534e-03
0  4  1.23359988794392102e-03
1  0  7.17306141057061017e-04
1  1  6.62944296975052894e-04
1  2  1.56861789717690180e-03
1  3  1.93479806241832544e-03
1  4  1.13452352692001209e-03
2  0  1.69625348483614475e-03
2  1  1.56861789717690180e-03
2  2  3.71533890810594970e-03
2  3  4.59022649520900248e-03
2  4  2.68368356369166504e-03
3  0  2.09703360811361534e-03
3  1  1.93479806241832523e-03
3  2  4.59022649520900161e-03
3  3  5.69299539516258252e-03
3  4  3.31453663706248900e-03
4  0  1.23359988794392124e-03
4  1  1.13452352692001209e-03
4  2  2.68368356369166460e-03
4  3  3.31453663706248944e-03
4  4  1.94810343248169962e-03
