numXbins 5
numYbins 5
xbin  ybin  z
0  0  1.22488028827287451e-04
0  1  9.63835257574771886e-05
0  2  1.74567061286896332e-04
0  3  1.06629614896486686e-04
0  4  1.98185178475189028e-04
1  0  9.63835257574771886e-05
1  1  9.72209158788522182e-05
1  2  1.92182004349822502e-04
1  3  1.37652083833878929e-04
1  4  1.69238426595059917e-04
2  0  1.74567061286896332e-04
2  1  1.92182004349822583e-04
2  2  4.20122253170202237e-04
2  3  4.01641675983538404e-04
2  4  3.22692709436073655e-04
3  0  1.06629614896486700e-04
3  1  1.37652083833878901e-04
3  2  4.01641675983538567e-04
3  3  6.34932376803574181e-04
3  4  2.29645478580024000e-04
4  0  1.98185178475189028e-04
4  1  1.69238426595059917e-04
4  2  3.22692709436073655e-04
4  3  2.29645478580023919e-04
4  4  3.44013314774367000e-04
