numXbins 5
numYbins 5
xbin  ybin  z
0  0  1.49662666166266371e-03
0  1  1.09166830694870437e-03
0  2  2.48200459250791285e-03
0  3  3.13562389062965047e-03
0  4  2.13648309623640491e-03
1  0  1.09166830694870415e-03
1  1  1.13492422311633687e-03
1  2  2.63468905752184228e-03
1  3  2.99251906833632479e-03
1  4  1.77990655621449172e-03
2  0  2.48200459250791242e-03
2  1  2.63468905752184184e-03
2  2  6.29241077097433127e-03
2  3  7.52823944126216997e-03
2  4  4.10494975551433609e-03
3  0  3.13562389062965047e-03
3  1  2.99251906833632479e-03
3  2  7.52823944126216997e-03
3  3  1.02535594651687531e-02
3  4  5.03309687766559204e-03
4  0  2.13648309623640535e-03
4  1  1.77990655621449215e-03
4  2  4.10494975551433609e-03
4  3  5.03309687766559290e-03
4  4  3.34170451875166145e-03
