numXbins 4
numYbins 4
xbin  ybin  z
0  0  3.34750687129663584e-04
0  1  2.73642504094092471e-04
0  2  3.33210326964565790e-04
0  3  5.76128777398005423e-04
1  0  2.73642504094092579e-04
1  1  6.57602400160666508e-04
1  2  8.58996162861155009e-04
1  3  8.21755914463821366e-04
2  0  3.33210326964565628e-04
2  1  8.58996162861154901e-04
2  2  1.59741219824721778e-03
2  3  1.73920868486853873e-03
3  0  5.76128777398005531e-04
3  1  8.21755914463821475e-04
3  2  1.73920868486853873e-03
3  3  3.29623589403055077e-03
