numXbins 4
numYbins 4
xbin  ybin  z
0  0  3.88190869906859824e-08
0  1  3.55786200111450601e-07
0  2  2.90013372114743393e-06
0  3  4.52499130609369147e-06
1  0  3.55786200111449119e-07
1  1  3.26086546600404783e-06
1  2  2.65804179451625074e-05
1  3  4.14726256369340158e-05
2  0  2.90013372114744495e-06
2  1  2.65804179451625040e-05
2  2  2.16665981931877524e-04
2  3  3.38057406601268773e-04
3  0  4.52499130609368046e-06
3  1  4.14726256369339955e-05
3  2  3.38057406601268665e-04
3  3  5.27460790747979352e-04
