numXbins 4
numYbins 4
xbin  ybin  z
0  0  3.64715076422095832e-05
0  1  1.74401666709850874e-05
0  2  1.60091815167866398e-05
0  3  5.59766831063906474e-05
1  0  1.74401666709850908e-05
1  1  5.25139652588312627e-05
1  2  7.68981723818193847e-05
1  3  7.50382621064291940e-05
2  0  1.60091815167866465e-05
2  1  7.68981723818193711e-05
2  2  1.58554895759313499e-04
2  3  1.61948331654182987e-04
3  0  5.59766831063906678e-05
3  1  7.50382621064291805e-05
3  2  1.61948331654182933e-04
3  3  3.50065848460820418e-04
