numXbins 4
numYbins 4
xbin  ybin  z
0  0  3.01711088439620895e-07
0  1  5.19854393066623522e-07
0  2  1.22852731978053511e-07
0  3  -6.70244955728628223e-08
1  0  5.19854393066623522e-07
1  1  9.46301763361361182e-07
1  2  3.76232976544194763e-07
1  3  2.05045406026743647e-07
2  0  1.22852731978053537e-07
2  1  3.76232976544194711e-07
2  2  5.85361131922953008e-07
2  3  1.01546867322411605e-06
3  0  -6.70244955728628223e-08
3  1  2.05045406026743621e-07
3  2  1.01546867322411563e-06
3  3  2.04603694690083855e-06
