numXbins 4
numYbins 4
xbin  ybin  z
0  0  4.69613110476916766e-08
0  1  1.10375532542223554e-07
0  2  -2.03644685519015432e-07
0  3  -4.03882602584392968e-07
1  0  1.10375532542223554e-07
1  1  2.59480057411923808e-07
1  2  -4.78292506278740293e-07
1  3  -9.48371017055194041e-07
2  0  -2.03644685519015511e-07
2  1  -4.78292506278740505e-07
2  2  8.85099673669683713e-07
2  3  1.75663415952296510e-06
3  0  -4.03882602584392915e-07
3  1  -9.48371017055194041e-07
3  2  1.75663415952296510e-06
3  3  3.48711197841828062e-06
