numXbins 4
numYbins 4
xbin  ybin  z
0  0  6.79855273932034044e-06
0  1  3.65368988484188019e-05
0  2  3.53487766359924426e-05
0  3  -2.27520137361175409e-05
1  0  3.65368988484188019e-05
1  1  1.96357229052406088e-04
1  2  1.89972002260840281e-04
1  3  -1.22274262824570906e-04
2  0  3.53487766359924426e-05
2  1  1.89972002260840281e-04
2  2  1.83794412954161029e-04
2  3  -1.18298097023728215e-04
3  0  -2.27520137361175409e-05
3  1  -1.22274262824570906e-04
3  2  -1.18298097023728188e-04
3  3  7.61418126617683386e-05
