numXbins 4
numYbins 4
xbin  ybin  z
0  0  2.00800511054762448e-04
0  1  4.26699050819925201e-04
0  2  5.40028185115861131e-04
0  3  6.46307954510641361e-04
1  0  4.26699050819925201e-04
1  1  9.06731158273647582e-04
1  2  1.14755442002885161e-03
1  3  1.37339785281645780e-03
2  0  5.40028185115861131e-04
2  1  1.14755442002885161e-03
2  2  1.45233913592977479e-03
2  3  1.73816545519219390e-03
3  0  6.46307954510641361e-04
3  1  1.37339785281645780e-03
3  2  1.73816545519219390e-03
3  3  2.08024357044494851e-03
