numXbins 5
numYbins 5
xbin  ybin  z
0  0  1.18037505633707953e-05
0  1  1.08813091278885241e-05
0  2  2.46734024175909856e-05
0  3  2.81033443126082084e-05
0  4  1.54516890882751036e-05
1  0  1.08813091278885258e-05
1  1  1.00309547970368057e-05
1  2  2.27452213176834722e-05
1  3  2.59071195507921999e-05
1  4  1.42441679544886342e-05
2  0  2.46734024175909822e-05
2  1  2.27452213176834688e-05
2  2  5.15748603456202173e-05
2  3  5.87444744602502007e-05
2  4  3.22986953053368267e-05
3  0  2.81033443126082016e-05
3  1  2.59071195507921898e-05
3  2  5.87444744602501871e-05
3  3  6.69107634317431645e-05
3  4  3.67886576667170390e-05
4  0  1.54516890882751002e-05
4  1  1.42441679544886342e-05
4  2  3.22986953053368335e-05
4  3  3.67886576667170322e-05
4  4  2.02270197424892745e-05
