numXbins 5
numYbins 5
xbin  ybin  z
0  0  1.09358629523605430e-05
0  1  -2.86720906131550801e-07
0  2  -3.54751577321847040e-06
0  3  -7.71340510017870404e-07
0  4  2.72125098537705933e-06
1  0  -2.86720906131550801e-07
1  1  7.70766152768789050e-07
1  2  2.82723660900924614e-06
1  3  4.70867904582196207e-06
1  4  -2.95268235704253669e-06
2  0  -3.54751577321847125e-06
2  1  2.82723660900924614e-06
2  2  1.16945023808456067e-05
2  3  2.03186748967450582e-05
2  4  -7.76928001851597650e-06
3  0  -7.71340510017870404e-07
3  1  4.70867904582196291e-06
3  2  2.03186748967450616e-05
3  3  4.32649422530127271e-05
3  4  -1.48118373842216671e-06
4  0  2.72125098537705933e-06
4  1  -2.95268235704253669e-06
4  2  -7.76928001851597650e-06
4  3  -1.48118373842216671e-06
4  4  4.57541064230462409e-05
