numXbins 5
numYbins 5
xbin  ybin  z
0  0  1.30187017927490319e-03
0  1  1.00370923074025739e-03
0  2  2.25457398202254375e-03
0  3  2.74238531308718851e-03
0  4  1.70916925149696883e-03
1  0  1.00370923074025739e-03
1  1  9.19214983542215890e-04
1  2  2.09817235622049248e-03
1  3  2.44070388832422647e-03
1  4  1.38896831132695616e-03
2  0  2.25457398202254331e-03
2  1  2.09817235622049205e-03
2  2  4.87394461699083674e-03
2  3  5.85944660865946737e-03
2  4  3.13526275963087577e-03
3  0  2.74238531308718851e-03
3  1  2.44070388832422647e-03
3  2  5.85944660865946824e-03
3  3  7.68200285488093541e-03
3  4  3.77980659983397950e-03
4  0  1.70916925149696883e-03
4  1  1.38896831132695616e-03
4  2  3.13526275963087577e-03
4  3  3.77980659983397907e-03
4  4  2.58469108863435600e-03
