numXbins 5
numYbins 5
xbin  ybin  z
0  0  1.67571588207298446e-03
0  1  1.34666770730330313e-03
0  2  2.94325410297822292e-03
0  3  3.26824214652137986e-03
0  4  1.79788284267726889e-03
1  0  1.34666770730330313e-03
1  1  1.08223233621804909e-03
1  2  2.36530864048711906e-03
1  3  2.62648113886902995e-03
1  4  1.44484562785965874e-03
2  0  2.94325410297822292e-03
2  1  2.36530864048711906e-03
2  2  5.16957845143873121e-03
2  3  5.74039263468438445e-03
2  4  3.15783010114930197e-03
3  0  3.26824214652137986e-03
3  1  2.62648113886902995e-03
3  2  5.74039263468438445e-03
3  3  6.37423494195506809e-03
3  4  3.50651118355253333e-03
4  0  1.79788284267726889e-03
4  1  1.44484562785965874e-03
4  2  3.15783010114930197e-03
4  3  3.50651118355253333e-03
4  4  1.92895630492837542e-03
