numXbins 5
numYbins 5
xbin  ybin  z
0  0  3.10871314974571787e-05
0  1  5.21673488578005359e-06
0  2  1.10066677992607593e-06
0  3  -1.60796493366670266e-06
0  4  2.51193817972853234e-05
1  0  5.21673488578005359e-06
1  1  9.57659982467229357e-07
1  2  3.68853845508420193e-07
1  3  -2.12289135095617542e-07
1  4  3.60495301843154829e-06
2  0  1.10066677992607445e-06
2  1  3.68853845508420034e-07
2  2  4.51322744320577084e-07
2  3  7.19209826786501958e-08
2  4  -4.77291623162077285e-07
3  0  -1.60796493366670583e-06
3  1  -2.12289135095617648e-07
3  2  7.19209826786503811e-08
3  3  1.23435025577024868e-07
3  4  -1.72634317414822019e-06
4  0  2.51193817972853268e-05
4  1  3.60495301843154914e-06
4  2  -4.77291623162077391e-07
4  3  -1.72634317414821913e-06
4  4  2.48268051269935910e-05
