numXbins 5
numYbins 5
xbin  ybin  z
0  0  1.10889600805559950e-05
0  1  1.67213706781084997e-06
0  2  3.89392780287391444e-07
0  3  6.32760662512834856e-07
0  4  4.41466881238232124e-06
1  0  1.67213706781085039e-06
1  1  4.21248348464638410e-06
1  2  9.43240452957867884e-06
1  3  7.54382378086742014e-06
1  4  2.45409751323332932e-06
2  0  3.89392780287391973e-07
2  1  9.43240452957867884e-06
2  2  2.30655400094171809e-05
2  3  2.10137705878552953e-05
2  4  4.35601616905292599e-06
3  0  6.32760662512834856e-07
3  1  7.54382378086742014e-06
3  2  2.10137705878552886e-05
3  3  2.73540617968691620e-05
3  4  5.55530431028431228e-06
4  0  4.41466881238232124e-06
4  1  2.45409751323332932e-06
4  2  4.35601616905292599e-06
4  3  5.55530431028431143e-06
4  4  2.13626178229759555e-05
