numXbins 5
numYbins 5
xbin  ybin  z
0  0  3.86795774555018931e-05
0  1  3.92298448354759166e-05
0  2  8.56690291302229421e-05
0  3  8.51761528172617193e-05
0  4  5.71554291016919205e-05
1  0  3.92298448354759166e-05
1  1  5.80787270369183077e-05
1  2  1.37900630234630777e-04
1  3  1.51013656112411769e-04
1  4  8.55171098177088423e-05
2  0  8.56690291302229285e-05
2  1  1.37900630234630804e-04
2  2  3.33811671719731425e-04
2  3  3.75781772923563476e-04
2  4  2.04138501428703575e-04
3  0  8.51761528172616922e-05
3  1  1.51013656112411742e-04
3  2  3.75781772923563476e-04
3  3  4.42602851303977780e-04
3  4  2.28065398072449738e-04
4  0  5.71554291016919205e-05
4  1  8.55171098177088423e-05
4  2  2.04138501428703547e-04
4  3  2.28065398072449684e-04
4  4  1.45605188479751459e-04
