numXbins 5
numYbins 5
xbin  ybin  z
0  0  1.52987873244855025e-05
0  1  7.26130776025970330e-06
0  2  8.41129044350978466e-06
0  3  1.21968177821762474e-05
0  4  2.89308386342925925e-06
1  0  7.26130776025970330e-06
1  1  3.45832975146264179e-06
1  2  4.01293729497037208e-06
1  3  5.83409450289551408e-06
1  4  1.36369130449389810e-06
2  0  8.41129044350978636e-06
2  1  4.01293729497037208e-06
2  2  4.66049081587797922e-06
2  3  6.78427331833929978e-06
2  4  1.57415698231170317e-06
3  0  1.21968177821762457e-05
3  1  5.83409450289551323e-06
3  2  6.78427331833929809e-06
3  3  9.89497246993295862e-06
3  4  2.27056159964539935e-06
4  0  2.89308386342925840e-06
4  1  1.36369130449389810e-06
4  2  1.57415698231170296e-06
4  3  2.27056159964539977e-06
4  4  5.54636873486761335e-07
