numXbins 5
numYbins 5
xbin  ybin  z
0  0  7.31053558098233760e-05
0  1  2.87856444191516363e-05
0  2  3.09759275036927803e-05
0  3  3.63436818399409136e-05
0  4  1.93141261714386449e-05
1  0  2.87856444191516363e-05
1  1  1.33665452987665636e-05
1  2  1.59673265950158069e-05
1  3  2.14131798027505860e-05
1  4  5.74560050836382377e-06
2  0  3.09759275036927803e-05
2  1  1.59673265950158069e-05
2  2  2.04629067793597513e-05
2  3  2.90204557225866613e-05
2  4  4.59176820760907788e-06
3  0  3.63436818399409136e-05
3  1  2.14131798027505860e-05
3  2  2.90204557225866681e-05
3  3  4.64490343556090646e-05
3  4  1.81455184275929957e-06
4  0  1.93141261714386483e-05
4  1  5.74560050836382377e-06
4  2  4.59176820760907788e-06
4  3  1.81455184275930042e-06
4  4  7.27220641577405565e-06
