numXbins 5
numYbins 5
xbin  ybin  z
0  0  1.85662698171866036e-04
0  1  8.83917994444240998e-05
0  2  1.04865867668114311e-04
0  3  1.31232969803174107e-04
0  4  4.37694113453692730e-05
1  0  8.83917994444241269e-05
1  1  4.20822830108328013e-05
1  2  4.99253906937461409e-05
1  3  6.24784540004929146e-05
1  4  2.08380954684770393e-05
2  0  1.04865867668114325e-04
2  1  4.99253906937461409e-05
2  2  5.92302617061333001e-05
2  3  7.41229088049452319e-05
2  4  2.47218064977484971e-05
3  0  1.31232969803174107e-04
3  1  6.24784540004929146e-05
3  2  7.41229088049452319e-05
3  3  9.27601103126191598e-05
3  4  3.09377699125777008e-05
4  0  4.37694113453692730e-05
4  1  2.08380954684770359e-05
4  2  2.47218064977484904e-05
4  3  3.09377699125777008e-05
4  4  1.03185044081754081e-05
