numXbins 5
numYbins 5
xbin  ybin  z
0  0  1.30433385095187152e-02
0  1  4.79112741089376265e-03
0  2  4.80935255098425239e-03
0  3  5.72769597171894889e-03
0  4  3.84565270434404985e-03
1  0  4.79112741089376352e-03
1  1  1.84565829046701396e-03
1  2  1.87130409200440806e-03
1  3  2.30976991688745543e-03
1  4  1.37596849544851141e-03
2  0  4.80935255098425326e-03
2  1  1.87130409200440850e-03
2  2  1.96990303242870150e-03
2  3  2.50988001481237087e-03
2  4  1.32901850259355961e-03
3  0  5.72769597171894976e-03
3  1  2.30976991688745586e-03
3  2  2.50988001481237131e-03
3  3  3.41086494088692653e-03
3  4  1.47607078752838854e-03
4  0  3.84565270434404985e-03
4  1  1.37596849544851098e-03
4  2  1.32901850259355961e-03
4  3  1.47607078752838876e-03
4  4  1.18897280664943773e-03
