numXbins 5
numYbins 5
xbin  ybin  z
0  0  2.36907549883985283e-04
0  1  8.39068025908390095e-05
0  2  7.62414087808642243e-05
0  3  7.79325261491284284e-05
0  4  7.48787294032530581e-05
1  0  8.39068025908390095e-05
1  1  2.97178766894457267e-05
1  2  2.70031073486015542e-05
1  3  2.76023462635125301e-05
1  4  2.65200785701697865e-05
2  0  7.62414087808642243e-05
2  1  2.70031073486015542e-05
2  2  2.45364559066972144e-05
2  3  2.50811993786757626e-05
2  4  2.40972068511091443e-05
3  0  7.79325261491284555e-05
3  1  2.76023462635125301e-05
3  2  2.50811993786757626e-05
3  3  2.56385300296252761e-05
3  4  2.46315019428554830e-05
4  0  7.48787294032530581e-05
4  1  2.65200785701697865e-05
4  2  2.40972068511091443e-05
4  3  2.46315019428554830e-05
4  4  2.36668047856419502e-05
