numXbins 5
numYbins 5
xbin  ybin  z
0  0  2.36444289328207675e-04
0  1  8.36745973311702840e-05
0  2  7.60104957911110864e-05
0  3  7.76979208999816628e-05
0  4  7.36942203093295524e-05
1  0  8.36745973311702975e-05
1  1  2.96145158136327002e-05
1  2  2.69050485316665233e-05
1  3  2.75077615122877401e-05
1  4  2.60764577583964542e-05
2  0  7.60104957911110729e-05
2  1  2.69050485316665233e-05
2  2  2.44464229453498373e-05
2  3  2.49993058968384270e-05
2  4  2.36851236283319312e-05
3  0  7.76979208999816628e-05
3  1  2.75077615122877401e-05
3  2  2.49993058968384270e-05
3  3  2.55740259028153230e-05
3  4  2.42058000544601845e-05
4  0  7.36942203093295524e-05
4  1  2.60764577583964576e-05
4  2  2.36851236283319380e-05
4  3  2.42058000544601879e-05
4  4  2.29716046915874798e-05
