numXbins 5
numYbins 5
xbin  ybin  z
0  0  5.26694884588550727e-06
0  1  2.86268909941498440e-06
0  2  3.45992640300257971e-07
0  3  6.67990473065203388e-07
0  4  1.97590014311464654e-06
1  0  2.86268909941498651e-06
1  1  1.55592718283399174e-06
1  2  1.88053726900937181e-07
1  3  3.63065809391835561e-07
1  4  1.07394014385492458e-06
2  0  3.45992640300257971e-07
2  1  1.88053726900937075e-07
2  2  2.27287013116631411e-08
2  3  4.38811528712273017e-08
2  4  1.29799420402564926e-07
3  0  6.67990473065204977e-07
3  1  3.63065809391838208e-07
3  2  4.38811528712293200e-08
3  3  8.47191201514013203e-08
3  4  2.50597169243411946e-07
4  0  1.97590014311464612e-06
4  1  1.07394014385492352e-06
4  2  1.29799420402564397e-07
4  3  2.50597169243411046e-07
4  4  7.41260545678242071e-07
