numXbins 5
numYbins 5
xbin  ybin  z
0  0  9.92195909592568037e-05
0  1  3.76199224068419276e-05
0  2  3.71947481588839562e-05
0  3  4.35195227645151966e-05
0  4  2.98987286191804395e-05
1  0  3.76199224068419209e-05
1  1  1.42639024028829556e-05
1  2  1.41026940965099260e-05
1  3  1.65007843083746155e-05
1  4  1.13363483949321151e-05
2  0  3.71947481588839562e-05
2  1  1.41026940965099294e-05
2  2  1.39433077402112641e-05
2  3  1.63142951263088351e-05
2  4  1.12082268280857096e-05
3  0  4.35195227645152034e-05
3  1  1.65007843083746121e-05
3  2  1.63142951263088351e-05
3  3  1.90884566580090018e-05
3  4  1.31141278470579085e-05
4  0  2.98987286191804259e-05
4  1  1.13363483949321151e-05
4  2  1.12082268280857079e-05
4  3  1.31141278470579085e-05
4  4  9.00965186815254365e-06
