numXbins 5
numYbins 5
xbin  ybin  z
0  0  3.44364688195454072e+00
0  1  2.11493863392417536e+00
0  2  3.68316867727405040e+00
0  3  -2.42056537038570063e+00
0  4  -3.44311468952741517e+00
1  0  6.29983719642975171e-01
1  1  1.39283688800283389e+00
1  2  2.64977956789276181e+00
1  3  -2.42190295839637582e-01
1  4  -1.51976862536260460e+00
2  0  2.27867886592805075e-01
2  1  1.04637041043286860e+00
2  2  4.10207452269630313e+00
2  3  4.61461472399003814e-01
2  4  -1.72524333681053421e+00
3  0  -5.17701560970298180e-01
3  1  1.59860033767083221e+00
3  2  5.28614834832931546e+00
3  3  3.30769570485862952e+00
3  4  -2.55522153533500962e+00
4  0  1.43761370204015426e+00
4  1  5.66903509231616587e-01
4  2  3.92941399386907975e-01
4  3  -1.92128734838813586e+00
4  4  -6.61037857717705402e-01
