numXbins 5
numYbins 5
xbin  ybin  z
0  0  8.34926786687617591e-06
0  1  3.92486401280963200e-06
0  2  4.55360522201494971e-06
0  3  6.48319833267563955e-06
0  4  1.56222958934255296e-06
1  0  3.92486401280963030e-06
1  1  2.03511910758398154e-06
1  2  2.50355661539714782e-06
1  3  3.74346381743952006e-06
1  4  5.46640955609779019e-07
2  0  4.55360522201495056e-06
2  1  2.50355661539714824e-06
2  2  3.17655357037988425e-06
2  3  4.86444643927676629e-06
2  4  4.93555569177505813e-07
3  0  6.48319833267563786e-06
3  1  3.74346381743952006e-06
3  2  4.86444643927676629e-06
3  3  7.58102633319772930e-06
3  4  5.25899711203314934e-07
4  0  1.56222958934255296e-06
4  1  5.46640955609778913e-07
4  2  4.93555569177505284e-07
4  3  5.25899711203314934e-07
4  4  4.77716480714043648e-07
