numXbins 5
numYbins 5
xbin  ybin  z
0  0  1.25588657281832539e-02
0  1  4.61941372855494744e-03
0  2  4.64170596463094054e-03
0  3  5.58823920806463589e-03
0  4  3.66070199432905847e-03
1  0  4.61941372855494744e-03
1  1  1.76060459972251734e-03
1  2  1.76971531636121743e-03
1  3  2.18528080755369747e-03
1  4  1.32392002321424598e-03
2  0  4.64170596463093880e-03
2  1  1.76971531636121743e-03
2  2  1.83169255043381441e-03
2  3  2.32198860096187150e-03
2  4  1.29078879559509519e-03
3  0  5.58823920806463502e-03
3  1  2.18528080755369704e-03
3  2  2.32198860096187107e-03
3  3  3.10431189323741048e-03
3  4  1.47113014552775517e-03
4  0  3.66070199432905847e-03
4  1  1.32392002321424533e-03
4  2  1.29078879559509519e-03
4  3  1.47113014552775517e-03
4  4  1.11113527417898037e-03
