numXbins 5
numYbins 5
xbin  ybin  z
0  0  5.11302130373780827e-04
0  1  2.59273537045242447e-04
0  2  2.86984179843992185e-04
0  3  5.57235065459920687e-04
0  4  5.99546102948180819e-05
1  0  2.59273537045242447e-04
1  1  1.31473668929969745e-04
1  2  1.45525314611510129e-04
1  3  2.82565430114310842e-04
1  4  3.04020713974785882e-05
2  0  2.86984179843992240e-04
2  1  1.45525314611510129e-04
2  2  1.61078772389469026e-04
2  3  3.12765464373134731e-04
2  4  3.36513846534265424e-05
3  0  5.57235065459920796e-04
3  1  2.82565430114310896e-04
3  2  3.12765464373134785e-04
3  3  6.07294395490054094e-04
3  4  6.53406453985120532e-05
4  0  5.99546102948180886e-05
4  1  3.04020713974785882e-05
4  2  3.36513846534265289e-05
4  3  6.53406453985120803e-05
4  4  7.03019815891584880e-06
