numXbins 5
numYbins 5
xbin  ybin  z
0  0  3.84133276505321870e-05
0  1  1.31743965628228947e-05
0  2  1.24225941641073062e-05
0  3  9.34095250489144001e-06
0  4  1.31907412524927537e-05
1  0  1.31743965628228930e-05
1  1  6.44842737587501283e-06
1  2  7.57480967488316995e-06
1  3  9.07651042131919150e-06
1  4  3.29017847091064629e-06
2  0  1.24225941641073029e-05
2  1  7.57480967488316995e-06
2  2  1.02781875071922026e-05
2  3  1.38872789515724287e-05
2  4  1.92842313049793666e-06
3  0  9.34095250489144001e-06
3  1  9.07651042131919150e-06
3  2  1.38872789515724287e-05
3  3  2.29753247932711112e-05
3  4  -1.48515799052539363e-06
4  0  1.31907412524927554e-05
4  1  3.29017847091064629e-06
4  2  1.92842313049793708e-06
4  3  -1.48515799052539363e-06
4  4  5.63613211362789032e-06
