numXbins 7
numYbins 7
xbin  ybin  z
0  0  1.99177100746341902e-03
0  1  1.74890196612484850e-03
0  2  1.50571248463400760e-03
0  3  1.28243615900713957e-03
0  4  1.47884572459897317e-03
0  5  1.33259150747552335e-03
0  6  9.68984380216016215e-04
1  0  1.74890196612484806e-03
1  1  1.53627835338566152e-03
1  2  1.32303687220553033e-03
1  3  1.12708872258933065e-03
1  4  1.30006366283998468e-03
1  5  1.17430294264297313e-03
1  6  8.51719171344136709e-04
2  0  1.50571248463400738e-03
2  1  1.32303687220553076e-03
2  2  1.13970284090617068e-03
2  3  9.71187669943274234e-04
2  4  1.12074389642578148e-03
2  5  1.01450457090513052e-03
2  6  7.34927167926508005e-04
3  0  1.28243615900713935e-03
3  1  1.12708872258933043e-03
3  2  9.71187669943274017e-04
3  3  8.28090363042924466e-04
3  4  9.56443420597756348e-04
3  5  8.67924352628738770e-04
3  6  6.26621612486064636e-04
4  0  1.47884572459897230e-03
4  1  1.30006366283998490e-03
4  2  1.12074389642578148e-03
4  3  9.56443420597756348e-04
4  4  1.10627620018522192e-03
4  5  1.00763239328609299e-03
4  6  7.25653313221208884e-04
5  0  1.33259150747552227e-03
5  1  1.17430294264297334e-03
5  2  1.01450457090513052e-03
5  3  8.67924352628738770e-04
5  4  1.00763239328609320e-03
5  5  9.34461252170402869e-04
5  6  6.63205777927036852e-04
6  0  9.68984380216016215e-04
6  1  8.51719171344136601e-04
6  2  7.34927167926508113e-04
6  3  6.26621612486064961e-04
6  4  7.25653313221209535e-04
6  5  6.63205777927037068e-04
6  6  5.55586579374851104e-04
