numXbins 7
numYbins 7
xbin  ybin  z
0  0  2.99364215740278213e-03
0  1  2.62833156716507860e-03
0  2  2.27646959926633332e-03
0  3  1.93062659828507140e-03
0  4  2.25590415968648407e-03
0  5  2.08580921231401413e-03
0  6  9.97064852743726740e-04
1  0  2.62833156716507990e-03
1  1  2.33806983819246327e-03
1  2  2.04046396024688348e-03
1  3  1.72871565066773218e-03
1  4  2.01026559298358521e-03
1  5  1.93556584281119170e-03
1  6  7.82385267857479169e-04
2  0  2.27646959926633419e-03
2  1  2.04046396024688262e-03
2  2  1.79524528933846139e-03
2  3  1.52806494889116311e-03
2  4  1.79151482912855826e-03
2  5  1.78696238598096877e-03
2  6  5.50065252747920330e-04
3  0  1.93062659828507140e-03
3  1  1.72871565066773218e-03
3  2  1.52806494889116289e-03
3  3  1.31728660701418087e-03
3  4  1.57923142937788996e-03
3  5  1.60838328897142438e-03
3  6  3.59765902256210400e-04
4  0  2.25590415968648450e-03
4  1  2.01026559298358477e-03
4  2  1.79151482912855847e-03
4  3  1.57923142937788996e-03
4  4  1.97550747956764172e-03
4  5  2.07500830268069533e-03
4  6  1.90739666612769370e-04
5  0  2.08580921231401413e-03
5  1  1.93556584281119235e-03
5  2  1.78696238598096942e-03
5  3  1.60838328897142482e-03
5  4  2.07500830268069619e-03
5  5  2.54115622473990695e-03
5  6  -3.71806698946643371e-04
6  0  9.97064852743727390e-04
6  1  7.82385267857477976e-04
6  2  5.50065252747919788e-04
6  3  3.59765902256210834e-04
6  4  1.90739666612768855e-04
6  5  -3.71806698946642070e-04
6  6  3.18799654698238236e-03
