numXbins 7
numYbins 7
xbin  ybin  z
0  0  1.96007623765187799e-04
0  1  1.57622937862155805e-04
0  2  1.24097681812134977e-04
0  3  9.49234831482665786e-05
0  4  9.06700739833813898e-05
0  5  1.02715532483436581e-05
0  6  4.44742675605430180e-05
1  0  1.57622937862155778e-04
1  1  1.29063195796898369e-04
1  2  1.03226014142810652e-04
1  3  7.98905178867738257e-05
1  4  7.81328607115066280e-05
1  5  2.07842764993883500e-05
1  6  4.15485469935549659e-05
2  0  1.24097681812134950e-04
2  1  1.03226014142810652e-04
2  2  8.38125007771606685e-05
2  3  6.56666087132279532e-05
2  4  6.59447134582774060e-05
2  5  2.64807520838169062e-05
2  6  3.86631292173289338e-05
3  0  9.49234831482665922e-05
3  1  7.98905178867738528e-05
3  2  6.56666087132279532e-05
3  3  5.21588218192434465e-05
3  4  5.38089216788358970e-05
3  5  2.74663420689696474e-05
3  6  3.32074403876950701e-05
4  0  9.06700739833813898e-05
4  1  7.81328607115066551e-05
4  2  6.59447134582774196e-05
4  3  5.38089216788358902e-05
4  4  5.87470720190983792e-05
4  5  4.16836306159604184e-05
4  6  4.14016845798661552e-05
5  0  1.02715532483436716e-05
5  1  2.07842764993884008e-05
5  2  2.64807520838168893e-05
5  3  2.74663420689696338e-05
5  4  4.16836306159603913e-05
5  5  8.41358795322214747e-05
5  6  4.48409567259014822e-05
6  0  4.44742675605430722e-05
6  1  4.15485469935549727e-05
6  2  3.86631292173289677e-05
6  3  3.32074403876950837e-05
6  4  4.14016845798661348e-05
6  5  4.48409567259014347e-05
6  6  8.68905930554602805e-05
