numXbins 7
numYbins 7
xbin  ybin  z
0  0  1.37704938120686153e-05
0  1  1.05343916812867860e-05
0  2  7.69300565424523409e-06
0  3  5.74309766046502585e-06
0  4  5.32594496151363829e-06
0  5  -2.02776871253698616e-06
0  6  -1.41828190579829385e-05
1  0  1.05343916812867860e-05
1  1  1.06631088390261073e-05
1  2  9.23215742417989373e-06
1  3  7.39684341319640142e-06
1  4  7.41870646212667605e-06
1  5  8.08668644145352797e-06
1  6  -1.24101365509308729e-05
2  0  7.69300565424523409e-06
2  1  9.23215742417989373e-06
2  2  8.73103336795175284e-06
2  3  7.38643887252534476e-06
2  4  8.19392394640857297e-06
2  5  1.27371616627256835e-05
2  6  -9.91768576818566621e-06
3  0  5.74309766046502670e-06
3  1  7.39684341319640142e-06
3  2  7.38643887252534730e-06
3  3  6.97261184600950026e-06
3  4  9.18386826694851950e-06
3  5  1.52773298294066452e-05
3  6  -1.07038769736483609e-05
4  0  5.32594496151363829e-06
4  1  7.41870646212667605e-06
4  2  8.19392394640857127e-06
4  3  9.18386826694851950e-06
4  4  1.52061604200078014e-05
4  5  2.60226939761855985e-05
4  6  -1.65816840556638717e-05
5  0  -2.02776871253698616e-06
5  1  8.08668644145352797e-06
5  2  1.27371616627256835e-05
5  3  1.52773298294066452e-05
5  4  2.60226939761855985e-05
5  5  5.96393231316627332e-05
5  6  -1.97664785302466647e-05
6  0  -1.41828190579829419e-05
6  1  -1.24101365509308729e-05
6  2  -9.91768576818566959e-06
6  3  -1.07038769736483609e-05
6  4  -1.65816840556638751e-05
6  5  -1.97664785302466647e-05
6  6  5.49120165507095795e-05
