numXbins 7
numYbins 7
xbin  ybin  z
0  0  1.00721203329058206e+00
0  1  2.59995898891300348e+00
0  2  7.72032323664555209e-01
0  3  1.45041458443188320e+00
0  4  7.43551217563043654e-01
0  5  -2.93257213636384018e+00
0  6  1.55811308676360927e+00
1  0  1.22009098619569781e-01
1  1  2.96157457907395827e+00
1  2  7.60292236203927496e-01
1  3  1.17462816428456529e+00
1  4  7.40468756662079564e-01
1  5  -2.09848486723172467e+00
1  6  7.88130666000472324e-01
2  0  -2.83262533760280266e-01
2  1  2.58761293159948425e+00
2  2  6.74987677692468813e-01
2  3  1.07431198350154755e+00
2  4  9.60201415066838759e-01
2  5  -1.48479820142156527e+00
2  6  1.76388590198285122e-01
3  0  -3.54413069437398642e-01
3  1  1.98840755821337134e+00
3  2  -6.55735895311282402e-02
3  3  1.52464700169935652e+00
3  4  1.27296160456026053e+00
3  5  -1.07911945816585009e+00
3  6  -2.72257917628629831e-01
4  0  -5.03698293881904791e-01
4  1  1.68675014942587143e+00
4  2  -1.11188263555103717e+00
4  3  2.36494849502959736e+00
4  4  2.85979860108075279e+00
4  5  -9.78072470378446912e-01
4  6  -1.13218834448570704e+00
5  0  -2.62373792878242851e+00
5  1  2.41843507932944224e+00
5  2  -2.27964896424267049e+00
5  3  2.16727430520225761e+00
5  4  4.45585443530685765e+00
5  5  2.49616967582181015e+00
5  6  -4.84031758708955984e+00
6  0  -8.22498584508408292e-01
6  1  -4.53136525341546648e+00
6  2  6.29172111914004617e+00
6  3  3.59535303289155728e-02
6  4  -2.03096635949767013e+00
6  5  3.04117829417110130e-01
6  6  1.13506278999545387e+01
