numXbins 7
numYbins 7
xbin  ybin  z
0  0  6.68795714035179260e-07
0  1  4.47545676372036344e-07
0  2  3.45525582224939035e-07
0  3  3.64361676915415141e-07
0  4  6.07259125780353615e-07
0  5  3.38306676351581965e-07
0  6  -7.47100781388325736e-07
1  0  4.47545676372036344e-07
1  1  2.99489258432609636e-07
1  2  2.31219305320739344e-07
1  3  2.43824070216127831e-07
1  4  4.06366533871304334e-07
1  5  2.26388547521373820e-07
1  6  -4.99945973796906467e-07
2  0  3.45525582224939035e-07
2  1  2.31219305320739344e-07
2  2  1.78511801834907059e-07
2  3  1.88243252632494763e-07
2  4  3.13733414544022144e-07
2  5  1.74782237481288087e-07
2  6  -3.85980990985132998e-07
3  0  3.64361676915415247e-07
3  1  2.43824070216127778e-07
3  2  1.88243252632494736e-07
3  3  1.98505206924262919e-07
3  4  3.30836380598994292e-07
3  5  1.84310373586902370e-07
3  6  -4.07022485071052157e-07
4  0  6.07259125780353615e-07
4  1  4.06366533871304281e-07
4  2  3.13733414544022038e-07
4  3  3.30836380598994186e-07
4  4  5.51384582922315121e-07
4  5  3.07178727697576594e-07
4  6  -6.78359262559253573e-07
5  0  3.38306676351581753e-07
5  1  2.26388547521373741e-07
5  2  1.74782237481288087e-07
5  3  1.84310373586902343e-07
5  4  3.07178727697576435e-07
5  5  1.71130593187434394e-07
5  6  -3.77916869003528590e-07
6  0  -7.47100781388325736e-07
6  1  -4.99945973796906361e-07
6  2  -3.85980990985132998e-07
6  3  -4.07022485071052104e-07
6  4  -6.78359262559253679e-07
6  5  -3.77916869003528590e-07
6  6  8.34574094656484590e-07
