numXbins 7
numYbins 7
xbin  ybin  z
0  0  2.17251497391720975e-05
0  1  1.74803213325090787e-05
0  2  1.33408992153991218e-05
0  3  1.03654466002270992e-05
0  4  9.76964285027716679e-06
0  5  -4.52154278232798916e-06
0  6  -5.77886483197476707e-06
1  0  1.74803213325090787e-05
1  1  1.65676147842924430e-05
1  2  1.39347587705053595e-05
1  3  1.11542538490272802e-05
1  4  1.09306462385414737e-05
1  5  6.03858203214818007e-06
1  6  -9.32740587178168654e-06
2  0  1.33408992153991218e-05
2  1  1.39347587705053595e-05
2  2  1.24549195081131712e-05
2  3  1.04203345536788938e-05
2  4  1.11456109840537227e-05
2  5  1.15420843915201111e-05
2  6  -1.02751317319137860e-05
3  0  1.03654466002270992e-05
3  1  1.11542538490272802e-05
3  2  1.04203345536788938e-05
3  3  9.92854449597581758e-06
3  4  1.27997358095326959e-05
3  5  1.62059653102224606e-05
3  6  -1.45878219949487102e-05
4  0  9.76964285027716679e-06
4  1  1.09306462385414771e-05
4  2  1.11456109840537261e-05
4  3  1.27997358095326976e-05
4  4  2.06014868528132433e-05
4  5  2.99954490828093001e-05
4  6  -2.71322258832483280e-05
5  0  -4.52154278232799001e-06
5  1  6.03858203214818346e-06
5  2  1.15420843915201128e-05
5  3  1.62059653102224572e-05
5  4  2.99954490828093001e-05
5  5  7.28042393846192943e-05
5  6  -5.48562240140187314e-05
6  0  -5.77886483197476707e-06
6  1  -9.32740587178168823e-06
6  2  -1.02751317319137860e-05
6  3  -1.45878219949487102e-05
6  4  -2.71322258832483280e-05
6  5  -5.48562240140187314e-05
6  6  1.28760621384666331e-04
