numXbins 7
numYbins 7
xbin  ybin  z
0  0  5.13981577131941600e-05
0  1  4.65511147771015892e-05
0  2  3.98973972123446753e-05
0  3  3.23976819559276634e-05
0  4  3.49232430977764306e-05
0  5  2.82658049617240075e-05
0  6  1.89218433953124110e-05
1  0  4.65511147771016027e-05
1  1  4.23861379523830751e-05
1  2  3.63963424861936768e-05
1  3  2.95071756798799018e-05
1  4  3.16610064139927506e-05
1  5  2.60175204320526557e-05
1  6  1.70373604574147164e-05
2  0  3.98973972123446753e-05
2  1  3.63963424861936836e-05
2  2  3.12965726634995334e-05
2  3  2.53827202603046781e-05
2  4  2.72532609726219999e-05
2  5  2.26297464668319839e-05
2  6  1.46484304091059095e-05
3  0  3.23976819559276634e-05
3  1  2.95071756798798916e-05
3  2  2.53827202603046781e-05
3  3  2.06353775323632120e-05
3  4  2.22719692764003030e-05
3  5  1.85551479953246078e-05
3  6  1.19279969320061192e-05
4  0  3.49232430977764306e-05
4  1  3.16610064139927506e-05
4  2  2.72532609726219965e-05
4  3  2.22719692764002996e-05
4  4  2.43442009343305139e-05
4  5  2.03911427509044522e-05
4  6  1.28521311621076082e-05
5  0  2.82658049617240109e-05
5  1  2.60175204320526625e-05
5  2  2.26297464668319771e-05
5  3  1.85551479953246044e-05
5  4  2.03911427509044556e-05
5  5  1.84691219057760610e-05
5  6  1.01380592810466804e-05
6  0  1.89218433953123906e-05
6  1  1.70373604574147164e-05
6  2  1.46484304091059061e-05
6  3  1.19279969320061294e-05
6  4  1.28521311621076133e-05
6  5  1.01380592810466736e-05
6  6  1.21329867344207527e-05
