numXbins 7
numYbins 7
xbin  ybin  z
0  0  4.38269960698346831e-05
0  1  4.97167069837271320e-05
0  2  6.07055911797021452e-05
0  3  5.99384823964927273e-05
0  4  8.49204374122887289e-05
0  5  1.26920732376376705e-04
0  6  -2.00214310072464793e-04
1  0  4.97167069837270981e-05
1  1  5.63979093928146418e-05
1  2  6.88635398179267494e-05
1  3  6.79933427700000304e-05
1  4  9.63325092376704359e-05
1  5  1.43977033051997819e-04
1  6  -2.27120201712226519e-04
2  0  6.07055911797021113e-05
2  1  6.88635398179267223e-05
2  2  8.40844486490727709e-05
2  3  8.30219119397425690e-05
2  4  1.17624884629044236e-04
2  5  1.75800277974601552e-04
2  6  -2.77320581958630382e-04
3  0  5.99384823964927002e-05
3  1  6.79933427700000033e-05
3  2  8.30219119397425555e-05
3  3  8.19728020207025163e-05
3  4  1.16138512774830198e-04
3  5  1.73578770289654352e-04
3  6  -2.73816208637308624e-04
4  0  8.49204374122887018e-05
4  1  9.63325092376704088e-05
4  2  1.17624884629044264e-04
4  3  1.16138512774830184e-04
4  4  1.64544261231218056e-04
4  5  2.45925230488437663e-04
4  6  -3.87940956766956544e-04
5  0  1.26920732376376732e-04
5  1  1.43977033051997819e-04
5  2  1.75800277974601579e-04
5  3  1.73578770289654324e-04
5  4  2.45925230488437663e-04
5  5  3.67555930168878052e-04
5  6  -5.79810371355073692e-04
6  0  -2.00214310072464847e-04
6  1  -2.27120201712226438e-04
6  2  -2.77320581958630328e-04
6  3  -2.73816208637308678e-04
6  4  -3.87940956766956598e-04
6  5  -5.79810371355073909e-04
6  6  9.14636492401161216e-04
