numXbins 7
numYbins 7
xbin  ybin  z
0  0  3.26123048597030366e-04
0  1  2.66299316033262717e-04
0  2  2.15432523637373174e-04
0  3  1.76269633096420478e-04
0  4  1.90978242452554222e-04
0  5  8.97634337992187290e-05
0  6  7.20543969297991944e-05
1  0  2.66299316033262662e-04
1  1  2.20367588125507970e-04
1  2  1.80071118576358115e-04
1  3  1.47994049752632765e-04
1  4  1.61303850369840716e-04
1  5  8.73100286671983785e-05
1  6  6.57926635849343259e-05
2  0  2.15432523637373120e-04
2  1  1.80071118576358142e-04
2  2  1.48550873506762913e-04
2  3  1.23005622562053239e-04
2  4  1.35901522101234979e-04
2  5  8.27630865988531904e-05
2  6  5.99038707229475253e-05
3  0  1.76269633096420533e-04
3  1  1.47994049752632738e-04
3  2  1.23005622562053212e-04
3  3  1.03201820085037087e-04
3  4  1.16691528427929897e-04
3  5  7.78290926009242868e-05
3  6  5.17821626792432384e-05
4  0  1.90978242452554249e-04
4  1  1.61303850369840743e-04
4  2  1.35901522101234979e-04
4  3  1.16691528427929978e-04
4  4  1.37702155844522960e-04
4  5  1.04534018457582426e-04
4  6  6.35993886988156054e-05
5  0  8.97634337992186612e-05
5  1  8.73100286671984598e-05
5  2  8.27630865988532039e-05
5  3  7.78290926009243274e-05
5  4  1.04534018457582372e-04
5  5  1.36213961432968278e-04
5  6  6.58865328755551226e-05
6  0  7.20543969297991944e-05
6  1  6.57926635849342582e-05
6  2  5.99038707229475388e-05
6  3  5.17821626792432045e-05
6  4  6.35993886988157274e-05
6  5  6.58865328755551768e-05
6  6  1.11446054290301668e-04
