numXbins 5
numYbins 5
xbin  ybin  z
0  0  9.93304881961694017e-03
0  1  4.02204212859522646e-03
0  2  4.08188121259265169e-03
0  3  4.42750908542441802e-03
0  4  4.81922922762706429e-03
1  0  4.02204212859522733e-03
1  1  1.82245618516275218e-03
1  2  1.84635221379154057e-03
1  3  1.96026994752813858e-03
1  4  2.06988195484236357e-03
2  0  4.08188121259265256e-03
2  1  1.84635221379154078e-03
2  2  1.98710295954543934e-03
2  3  2.14804882873413866e-03
2  4  2.15477822932461528e-03
3  0  4.42750908542441715e-03
3  1  1.96026994752813858e-03
3  2  2.14804882873413736e-03
3  3  2.70361833822255811e-03
3  4  2.47103379201011599e-03
4  0  4.81922922762706343e-03
4  1  2.06988195484236271e-03
4  2  2.15477822932461528e-03
4  3  2.47103379201011513e-03
4  4  2.67514214968129658e-03
