numXbins 5
numYbins 5
xbin  ybin  z
0  0  7.12104893843977429e-05
0  1  3.13268827734331133e-05
0  2  3.13585443829793217e-05
0  3  3.35508516670308737e-05
0  4  3.86736978882913805e-05
1  0  3.13268827734331065e-05
1  1  1.37813065572814238e-05
1  2  1.37952351166726987e-05
1  3  1.47596738374923017e-05
1  4  1.70133137777187851e-05
2  0  3.13585443829793284e-05
2  1  1.37952351166726987e-05
2  2  1.38091777534495949e-05
2  3  1.47745912179879028e-05
2  4  1.70305088782276131e-05
3  0  3.35508516670308737e-05
3  1  1.47596738374923050e-05
3  2  1.47745912179878994e-05
3  3  1.58074977059452840e-05
3  4  1.82211288320386182e-05
4  0  3.86736978882913738e-05
4  1  1.70133137777187817e-05
4  2  1.70305088782276097e-05
4  3  1.82211288320386149e-05
4  4  2.10032948977672964e-05
