numXbins 5
numYbins 5
xbin  ybin  z
0  0  1.78026223460994357e-05
0  1  7.83172069335827833e-06
0  2  7.83963609574483042e-06
0  3  8.38771291675771843e-06
0  4  9.66842447207284514e-06
1  0  7.83172069335827663e-06
1  1  3.44532663932035595e-06
1  2  3.44880877916817468e-06
1  3  3.68991845937307541e-06
1  4  4.25332844442969627e-06
2  0  7.83963609574483211e-06
2  1  3.44880877916817468e-06
2  2  3.45229443836239872e-06
2  3  3.69364780449697569e-06
2  4  4.25762721955690326e-06
3  0  8.38771291675771843e-06
3  1  3.68991845937307626e-06
3  2  3.69364780449697484e-06
3  3  3.95187442648632100e-06
3  4  4.55528220800965456e-06
4  0  9.66842447207284344e-06
4  1  4.25332844442969542e-06
4  2  4.25762721955690242e-06
4  3  4.55528220800965371e-06
4  4  5.25082372444182410e-06
