numXbins 5
numYbins 5
xbin  ybin  z
0  0  9.53937828833487274e-03
0  1  3.97030763256732769e-03
0  2  4.04376911674765409e-03
0  3  4.22506153988353068e-03
0  4  4.56187231403218634e-03
1  0  3.97030763256732856e-03
1  1  1.79923216546006666e-03
1  2  1.82305448597058946e-03
1  3  1.90938577714138487e-03
1  4  1.99434336314068894e-03
2  0  4.04376911674765322e-03
2  1  1.82305448597059011e-03
2  2  1.94789278646970892e-03
2  3  2.07658044717132576e-03
2  4  2.06842850285778208e-03
3  0  4.22506153988353068e-03
3  1  1.90938577714138530e-03
3  2  2.07658044717132576e-03
3  3  2.36999015389708278e-03
3  4  2.24892578237712417e-03
4  0  4.56187231403218634e-03
4  1  1.99434336314068938e-03
4  2  2.06842850285778165e-03
4  3  2.24892578237712373e-03
4  4  2.39954563964854062e-03
