numXbins 5
numYbins 5
xbin  ybin  z
0  0  5.08851672444163849e+00
0  1  -2.20286114848069792e+00
0  2  -4.29270378030662059e+00
0  3  5.18296026064269721e+00
0  4  -3.20567082057416197e+00
1  0  9.11186346135601233e-01
1  1  9.67792528181279921e-01
1  2  2.66776588339890708e-01
1  3  1.78942630955738835e+00
1  4  -1.40343915504633987e+00
2  0  6.18687846735918812e-01
2  1  1.38691544470000538e-01
2  2  1.54381009188394458e+00
2  3  2.86357782675662431e+00
2  4  -1.56942627818781544e+00
3  0  6.86635045128828780e-01
3  1  -4.25795267771303165e-01
3  2  -3.09701405476284330e+00
3  3  1.01158359962671796e+01
3  4  -2.27856555064633559e+00
4  0  1.34992628447821938e+00
4  1  -8.09876942066883210e-01
4  2  -1.80396176879119574e+00
4  3  4.27916939861922430e+00
4  4  7.01094980115376742e-01
