numXbins 5
numYbins 5
xbin  ybin  z
0  0  6.74331693996728485e-04
0  1  -2.41124428351324033e-05
0  2  -1.77868251096082131e-04
0  3  -3.60448383364524237e-04
0  4  -1.11902616700974630e-04
1  0  -2.41124428351332876e-05
1  1  8.62908004694628786e-05
1  2  3.77992962926289631e-05
1  3  -6.89413393095595240e-05
1  4  -3.10363146173963771e-05
2  0  -1.77868251096083025e-04
2  1  3.77992962926291867e-05
2  2  1.14938441592594769e-04
2  3  4.96934347854571288e-05
2  4  -2.45629215745949733e-05
3  0  -3.60448383364524237e-04
3  1  -6.89413393095588599e-05
3  2  4.96934347854566884e-05
3  3  3.52167955859742829e-04
3  4  2.75283320288886681e-05
4  0  -1.11902616700975524e-04
4  1  -3.10363146173963771e-05
4  2  -2.45629215745945329e-05
4  3  2.75283320288873433e-05
4  4  1.39973520864079755e-04
