numXbins 5
numYbins 5
xbin  ybin  z
0  0  -1.55026789464836486e-03
0  1  -3.61361318556046869e-04
0  2  -1.82801600479622013e-04
0  3  9.02360034778136805e-05
0  4  -6.95254108223120103e-05
1  0  -3.61361318556046869e-04
1  1  -3.98478197757586283e-05
1  2  3.21534869036838031e-05
1  3  1.48978560670331582e-04
1  4  8.75825254838335327e-05
2  0  -1.82801600479623802e-04
2  1  3.21534869036846840e-05
2  2  1.04382442521857961e-04
2  3  2.26160137072489660e-04
2  4  1.66631062896436632e-04
3  0  9.02360034778119187e-05
3  1  1.48978560670332016e-04
3  2  2.26160137072489660e-04
3  3  3.63571355100351717e-04
3  4  3.03235812864930266e-04
4  0  -6.95254108223137857e-05
4  1  8.75825254838335327e-05
4  2  1.66631062896436632e-04
4  3  3.03235812864930266e-04
4  4  2.39583397778871202e-04
