numXbins 5
numYbins 5
xbin  ybin  z
0  0  1.60467212973494899e-04
0  1  7.50721908365593529e-05
0  2  7.45210296592724205e-05
0  3  9.35260671886746665e-05
0  4  9.83837275157479449e-05
1  0  7.50721908365592987e-05
1  1  5.35324248327343619e-05
1  2  6.18888037602185798e-05
1  3  8.24116509038699005e-05
1  4  8.11708395586401894e-05
2  0  7.45210296592724070e-05
2  1  6.18888037602185933e-05
2  2  7.49294225598709919e-05
2  3  1.01619401185326324e-04
2  4  9.81162618766207240e-05
3  0  9.35260671886746937e-05
3  1  8.24116509038699412e-05
3  2  1.01619401185326283e-04
3  3  1.45038900270143809e-04
3  4  1.35568265262482092e-04
4  0  9.83837275157479314e-05
4  1  8.11708395586402029e-05
4  2  9.81162618766207105e-05
4  3  1.35568265262482092e-04
4  4  1.33232433367404815e-04
