numXbins 5
numYbins 5
xbin  ybin  z
0  0  8.46022189921041552e-06
0  1  6.23141798732001189e-06
0  2  5.24567203984243814e-06
0  3  2.99818511642104499e-06
0  4  6.14481586630628349e-06
1  0  6.23141798732001528e-06
1  1  4.77193871364641503e-06
1  2  3.90499263419219352e-06
1  3  1.97009188653609180e-06
1  4  5.30410050553622627e-06
2  0  5.24567203984244491e-06
2  1  3.90499263419219437e-06
2  2  3.26187298198784729e-06
2  3  1.80502167442258001e-06
2  4  3.98630624629397322e-06
3  0  2.99818511642104541e-06
3  1  1.97009188653609138e-06
3  2  1.80502167442257662e-06
3  3  1.37409457355961054e-06
3  4  1.15998349762897646e-06
4  0  6.14481586630628518e-06
4  1  5.30410050553622797e-06
4  2  3.98630624629397237e-06
4  3  1.15998349762898006e-06
4  4  7.78686713958738882e-06
