numXbins 6
numYbins 6
xbin  ybin  z
0  0  2.57262136643750369e-04
0  1  -1.12506970467579422e-04
0  2  -3.09092356490159781e-05
0  3  -1.37147544711615047e-05
0  4  -2.25379198119894647e-05
0  5  -6.52371979279641107e-05
1  0  -1.12506970467579422e-04
1  1  2.09592773959130002e-04
1  2  -8.79004321357975897e-06
1  3  -3.17223353721093277e-05
1  4  -6.84497242516052571e-05
1  5  9.31294703845811486e-05
2  0  -3.09092356490159781e-05
2  1  -8.79004321357976405e-06
2  2  2.04297819777730757e-05
2  3  2.07605361173161239e-05
2  4  3.60043193655844976e-05
2  5  -4.13150703539168316e-05
3  0  -1.37147544711615064e-05
3  1  -3.17223353721093345e-05
3  2  2.07605361173161239e-05
3  3  2.68851641743784759e-05
3  4  4.70930690335814750e-05
3  5  -6.05256272829088647e-05
4  0  -2.25379198119894647e-05
4  1  -6.84497242516052571e-05
4  2  3.60043193655844976e-05
4  3  4.70930690335814750e-05
4  4  9.38066030735621202e-05
4  5  -1.06527576749746857e-04
5  0  -6.52371979279641107e-05
5  1  9.31294703845811486e-05
5  2  -4.13150703539168316e-05
5  3  -6.05256272829088579e-05
5  4  -1.06527576749746857e-04
5  5  2.73623733196515727e-04
