numXbins 6
numYbins 6
xbin  ybin  z
0  0  5.15584263910030550e-05
0  1  -7.76700920498838760e-05
0  2  -1.57083017794771563e-05
0  3  -1.34706029073364092e-05
0  4  -1.47831472002874585e-05
0  5  -2.26698831812042801e-06
1  0  -7.76700920498838896e-05
1  1  1.17005960447429997e-04
1  2  2.36637409355116859e-05
1  3  2.02927637830859971e-05
1  4  2.22700436030699379e-05
1  5  3.41510018186184570e-06
2  0  -1.57083017794771496e-05
2  1  2.36637409355116859e-05
2  2  4.78584708780373200e-06
2  3  4.10408754555912586e-06
2  4  4.50398031374111449e-06
2  5  6.90683155485115566e-07
3  0  -1.34706029073364092e-05
3  1  2.02927637830859971e-05
3  2  4.10408754555912586e-06
3  3  3.51944687588068686e-06
3  4  3.86237361368584804e-06
3  5  5.92293085079485081e-07
4  0  -1.47831472002874534e-05
4  1  2.22700436030699413e-05
4  2  4.50398031374111449e-06
4  3  3.86237361368584804e-06
4  4  4.23871433716802379e-06
4  5  6.50004749057944140e-07
5  0  -2.26698831812043012e-06
5  1  3.41510018186184273e-06
5  2  6.90683155485115143e-07
5  3  5.92293085079484446e-07
5  4  6.50004749057942763e-07
5  5  9.96779070703226153e-08
